Freq.	V(vout)
Step Information: Run=1  (Run: 1/18)
8.31763771102661e+004	(5.57709905195298e+000dB,6.14601304561282e+000°)
8.51138038202367e+004	(5.59477390205661e+000dB,5.82134128580989e+000°)
8.70963589956071e+004	(5.61191644197858e+000dB,5.49809615538681e+000°)
8.91250938133735e+004	(5.62855721684184e+000dB,5.17619951494734e+000°)
9.12010839355899e+004	(5.64472616239502e+000dB,4.85556775585046e+000°)
9.33254300796980e+004	(5.66045263172060e+000dB,4.53611204512807e+000°)
9.54992586021425e+004	(5.67576542324041e+000dB,4.21773855186109e+000°)
9.77237220955799e+004	(5.69069280990352e+000dB,3.90034865534920e+000°)
1.00000000000000e+005	(5.70526256945277e+000dB,3.58383913542018e+000°)
Step Information: Run=16  (Run: 16/18)
1.00000000000000e+001	(-5.23456244622427e+000dB,-5.05050851451023e+001°)
1.02329299228075e+001	(-5.39390627782056e+000dB,-5.04603878481837e+001°)
1.04712854805090e+001	(-5.55325745397600e+000dB,-5.03997511044044e+001°)
1.07151930523761e+001	(-5.71255385036592e+000dB,-5.03231449499607e+001°)
1.09647819614319e+001	(-5.87173331312051e+000dB,-5.02305478073534e+001°)
1.12201845430196e+001	(-6.03073366873282e+000dB,-5.01219464928558e+001°)
1.14815362149688e+001	(-6.18949273454291e+000dB,-4.99973362438057e+001°)
1.17489755493953e+001	(-6.34794833019702e+000dB,-4.98567207651955e+001°)
1.20226443461741e+001	(-6.50603829047258e+000dB,-4.97001122947855e+001°)
1.23026877081238e+001	(-6.66370047985060e+000dB,-4.95275316857252e+001°)
1.25892541179417e+001	(-6.82087280920394e+000dB,-4.93390085054168e+001°)
1.28824955169313e+001	(-6.97749325495439e+000dB,-4.91345811491244e+001°)
1.31825673855641e+001	(-7.13349988103278e+000dB,-4.89142969665905e+001°)
1.34896288259165e+001	(-7.28883086395505e+000dB,-4.86782123996970e+001°)
1.38038426460288e+001	(-7.44342452130187e+000dB,-4.84263931289848e+001°)
1.41253754462275e+001	(-7.59721934386204e+000dB,-4.81589142266319e+001°)
1.44543977074593e+001	(-7.75015403166801e+000dB,-4.78758603132916e+001°)
1.47910838816821e+001	(-7.90216753411802e+000dB,-4.75773257159998e+001°)
1.51356124843621e+001	(-8.05319909434097e+000dB,-4.72634146241879e+001°)
1.54881661891248e+001	(-8.20318829791963e+000dB,-4.69342412406847e+001°)
1.58489319246111e+001	(-8.35207512604308e+000dB,-4.65899299244491e+001°)
1.62181009735893e+001	(-8.49980001311269e+000dB,-4.62306153216713e+001°)
1.65958690743756e+001	(-8.64630390877540e+000dB,-4.58564424817876e+001°)
1.69824365246174e+001	(-8.79152834430608e+000dB,-4.54675669549010e+001°)
1.73780082874937e+001	(-8.93541550320560e+000dB,-4.50641548670750e+001°)
1.77827941003892e+001	(-9.07790829582485e+000dB,-4.46463829699788e+001°)
1.81970085860998e+001	(-9.21895043776777e+000dB,-4.42144386614080e+001°)
1.86208713666287e+001	(-9.35848653176689e+000dB,-4.37685199732974e+001°)
1.90546071796325e+001	(-9.49646215266736e+000dB,-4.33088355239673e+001°)
1.94984459975804e+001	(-9.63282393509694e+000dB,-4.28356044315237e+001°)
1.99526231496888e+001	(-9.76751966334328e+000dB,-4.23490561855464e+001°)
2.04173794466953e+001	(-9.90049836290540e+000dB,-4.18494304744630e+001°)
2.08929613085404e+001	(-1.00317103931350e+001dB,-4.13369769663159e+001°)
2.13796208950223e+001	(-1.01611075403367e+001dB,-4.08119550409757e+001°)
2.18776162394955e+001	(-1.02886431106532e+001dB,-4.02746334722489e+001°)
2.23872113856834e+001	(-1.04142720220261e+001dB,-3.97252900587564e+001°)
2.29086765276777e+001	(-1.05379508944916e+001dB,-3.91642112029225e+001°)
2.34422881531992e+001	(-1.06596381380499e+001dB,-3.85916914379085e+001°)
2.39883291901949e+001	(-1.07792940373311e+001dB,-3.80080329028436e+001°)
2.45470891568503e+001	(-1.08968808322757e+001dB,-3.74135447672406e+001°)
2.51188643150958e+001	(-1.10123627940522e+001dB,-3.68085426060318e+001°)
2.57039578276886e+001	(-1.11257062954449e+001dB,-3.61933477272087e+001°)
2.63026799189538e+001	(-1.12368798749724e+001dB,-3.55682864545977e+001°)
2.69153480392691e+001	(-1.13458542940244e+001dB,-3.49336893688324e+001°)
2.75422870333816e+001	(-1.14526025863528e+001dB,-3.42898905100970e+001°)
2.81838293126445e+001	(-1.15571000992993e+001dB,-3.36372265466939e+001°)
2.88403150312660e+001	(-1.16593245262061e+001dB,-3.29760359139318e+001°)
2.95120922666638e+001	(-1.17592559295208e+001dB,-3.23066579282285e+001°)
3.01995172040201e+001	(-1.18568767541862e+001dB,-3.16294318816673e+001°)
3.09029543251359e+001	(-1.19521718309815e+001dB,-3.09446961225286e+001°)
3.16227766016838e+001	(-1.20451283695730e+001dB,-3.02527871275474e+001°)
3.23593656929628e+001	(-1.21357359411175e+001dB,-2.95540385717944e+001°)
3.31131121482591e+001	(-1.22239864503568e+001dB,-2.88487804021703e+001°)
3.38844156139202e+001	(-1.23098740972306e+001dB,-2.81373379205116e+001°)
3.46736850452531e+001	(-1.23933953281304e+001dB,-2.74200308822510e+001°)
3.54813389233575e+001	(-1.24745487770044e+001dB,-2.66971726164476e+001°)
3.63078054770101e+001	(-1.25533351966098e+001dB,-2.59690691728072e+001°)
3.71535229097172e+001	(-1.26297573802921e+001dB,-2.52360185010569e+001°)
3.80189396320561e+001	(-1.27038200747428e+001dB,-2.44983096677222e+001°)
3.89045144994280e+001	(-1.27755298842608e+001dB,-2.37562221149899e+001°)
3.98107170553497e+001	(-1.28448951670990e+001dB,-2.30100249659290e+001°)
4.07380277804112e+001	(-1.29119259245316e+001dB,-2.22599763798936e+001°)
4.16869383470335e+001	(-1.29766336833234e+001dB,-2.15063229614587e+001°)
4.26579518801592e+001	(-1.30390313723111e+001dB,-2.07492992257408e+001°)
4.36515832240165e+001	(-1.30991331938371e+001dB,-1.99891271224497e+001°)
4.46683592150962e+001	(-1.31569544907885e+001dB,-1.92260156205060e+001°)
4.57088189614874e+001	(-1.32125116099995e+001dB,-1.84601603545532e+001°)
4.67735141287197e+001	(-1.32658217627756e+001dB,-1.76917433341971e+001°)
4.78630092322638e+001	(-1.33169028832847e+001dB,-1.69209327163320e+001°)
4.89778819368445e+001	(-1.33657734855437e+001dB,-1.61478826404607e+001°)
5.01187233627271e+001	(-1.34124525197013e+001dB,-1.53727331264956e+001°)
5.12861383991364e+001	(-1.34569592282915e+001dB,-1.45956100341440e+001°)
5.24807460249772e+001	(-1.34993130030898e+001dB,-1.38166250826320e+001°)
5.37031796370252e+001	(-1.35395332431684e+001dB,-1.30358759292146e+001°)
5.49540873857624e+001	(-1.35776392147019e+001dB,-1.22534463046585e+001°)
5.62341325190348e+001	(-1.36136499130276e+001dB,-1.14694062036595e+001°)
5.75439937337156e+001	(-1.36475839274179e+001dB,-1.06838121279836e+001°)
5.88843655355588e+001	(-1.36794593089762e+001dB,-9.89670737998210e+000°)
6.02559586074357e+001	(-1.37092934420161e+001dB,-9.10812240404029e+000°)
6.16595001861481e+001	(-1.37371029192402e+001dB,-8.31807517346376e+000°)
6.30957344480192e+001	(-1.37629034209887e+001dB,-7.52657162028785e+000°)
6.45654229034654e+001	(-1.37867095987837e+001dB,-6.73360610551303e+000°)
6.60693448007595e+001	(-1.38085349633569e+001dB,-5.93916192731396e+000°)
6.76082975391980e+001	(-1.38283917773099e+001dB,-5.14321186484308e+000°)
6.91830970918935e+001	(-1.38462909525225e+001dB,-4.34571875534754e+000°)
7.07945784384136e+001	(-1.38622419523960e+001dB,-3.54663610243229e+000°)
7.24435960074988e+001	(-1.38762526989904e+001dB,-2.74590871343627e+000°)
7.41310241300916e+001	(-1.38883294850937e+001dB,-1.94347336403166e+000°)
7.58577575029182e+001	(-1.38984768912436e+001dB,-1.13925948831023e+000°)
7.76247116628690e+001	(-1.39066977077068e+001dB,-3.33189892778323e-001°)
7.94328234724279e+001	(-1.39129928614131e+001dB,4.74818507156279e-001°)
8.12830516164097e+001	(-1.39173613478335e+001dB,1.28485392946460e+000°)
8.31763771102669e+001	(-1.39198001677910e+001dB,2.09700894764585e+000°)
8.51138038202374e+001	(-1.39203042691923e+001dB,2.91137969370015e+000°)
8.70963589956078e+001	(-1.39188664936762e+001dB,3.72806504273949e+000°)
8.91250938133743e+001	(-1.39154775281776e+001dB,4.54716577992211e+000°)
9.12010839355907e+001	(-1.39101258614214e+001dB,5.36878375028239e+000°)
9.33254300796988e+001	(-1.39027977453705e+001dB,6.19302099192726e+000°)
9.54992586021433e+001	(-1.38934771616684e+001dB,7.01997885298796e+000°)
9.77237220955808e+001	(-1.38821457931344e+001dB,7.84975709265113e+000°)
9.99999999999997e+001	(-1.38687830003870e+001dB,8.68245296654766e+000°)
1.02329299228075e+002	(-1.38533658036930e+001dB,9.51816029675340e+000°)
1.04712854805090e+002	(-1.38358688701592e+001dB,1.03569685266512e+001°)
1.07151930523760e+002	(-1.38162645064047e+001dB,1.11989617609230e+001°)
1.09647819614318e+002	(-1.37945226568754e+001dB,1.20442177909809e+001°)
1.12201845430196e+002	(-1.37706109079810e+001dB,1.28928071062077e+001°)
1.14815362149688e+002	(-1.37444944982584e+001dB,1.37447918914656e+001°)
1.17489755493953e+002	(-1.37161363347819e+001dB,1.46002250114363e+001°)
1.20226443461741e+002	(-1.36854970160626e+001dB,1.54591489824885e+001°)
1.23026877081238e+002	(-1.36525348616923e+001dB,1.63215949329181e+001°)
1.25892541179416e+002	(-1.36172059490053e+001dB,1.71875815525772e+001°)
1.28824955169313e+002	(-1.35794641570395e+001dB,1.80571140331005e+001°)
1.31825673855640e+002	(-1.35392612180905e+001dB,1.89301830001431e+001°)
1.34896288259165e+002	(-1.34965467771558e+001dB,1.98067634392699e+001°)
1.38038426460288e+002	(-1.34512684595688e+001dB,2.06868136173726e+001°)
1.41253754462275e+002	(-1.34033719471190e+001dB,2.15702740017389e+001°)
1.44543977074592e+002	(-1.33528010629501e+001dB,2.24570661791568e+001°)
1.47910838816820e+002	(-1.32994978655139e+001dB,2.33470917776969e+001°)
1.51356124843620e+002	(-1.32434027518443e+001dB,2.42402313940807e+001°)
1.54881661891248e+002	(-1.31844545703901e+001dB,2.51363435298015e+001°)
1.58489319246111e+002	(-1.31225907436245e+001dB,2.60352635394222e+001°)
1.62181009735892e+002	(-1.30577474006116e+001dB,2.69368025947135e+001°)
1.65958690743755e+002	(-1.29898595196755e+001dB,2.78407466685258e+001°)
1.69824365246174e+002	(-1.29188610812769e+001dB,2.87468555424909e+001°)
1.73780082874937e+002	(-1.28446852311497e+001dB,2.96548618428332e+001°)
1.77827941003892e+002	(-1.27672644537042e+001dB,3.05644701087108e+001°)
1.81970085860998e+002	(-1.26865307556418e+001dB,3.14753558976251e+001°)
1.86208713666286e+002	(-1.26024158596714e+001dB,3.23871649325005e+001°)
1.90546071796324e+002	(-1.25148514081503e+001dB,3.32995122950590e+001°)
1.94984459975804e+002	(-1.24237691764125e+001dB,3.42119816700848e+001°)
1.99526231496887e+002	(-1.23291012954787e+001dB,3.51241246450886e+001°)
2.04173794466952e+002	(-1.22307804837779e+001dB,3.60354600697351e+001°)
2.08929613085403e+002	(-1.21287402874472e+001dB,3.69454734791931e+001°)
2.13796208950222e+002	(-1.20229153287148e+001dB,3.78536165852987e+001°)
2.18776162394954e+002	(-1.19132415618134e+001dB,3.87593068390881e+001°)
2.23872113856833e+002	(-1.17996565358229e+001dB,3.96619270678658e+001°)
2.29086765276776e+002	(-1.16820996637942e+001dB,4.05608251895143e+001°)
2.34422881531991e+002	(-1.15605124974759e+001dB,4.14553140062472e+001°)
2.39883291901948e+002	(-1.14348390069373e+001dB,4.23446710794400e+001°)
2.45470891568502e+002	(-1.13050258643764e+001dB,4.32281386865747e+001°)
2.51188643150957e+002	(-1.11710227313987e+001dB,4.41049238606929e+001°)
2.57039578276885e+002	(-1.10327825490777e+001dB,4.49741985120930e+001°)
2.63026799189537e+002	(-1.08902618301416e+001dB,4.58350996313377e+001°)
2.69153480392690e+002	(-1.07434209526857e+001dB,4.66867295719763e+001°)
2.75422870333816e+002	(-1.05922244548871e+001dB,4.75281564107416e+001°)
2.81838293126444e+002	(-1.04366413302926e+001dB,4.83584143823882e+001°)
2.88403150312659e+002	(-1.02766453233658e+001dB,4.91765043858012e+001°)
2.95120922666637e+002	(-1.01122152251208e+001dB,4.99813945575558e+001°)
3.01995172040200e+002	(-9.94333516882575e+000dB,5.07720209087717e+001°)
3.09029543251358e+002	(-9.76999492594030e+000dB,5.15472880209017e+001°)
3.16227766016837e+002	(-9.59219020265213e+000dB,5.23060697960612e+001°)
3.23593656929627e+002	(-9.40992293759252e+000dB,5.30472102576570e+001°)
3.31131121482590e+002	(-9.22320160154725e+000dB,5.37695243974582e+001°)
3.38844156139201e+002	(-9.03204150022503e+000dB,5.44717990658857e+001°)
3.46736850452530e+002	(-8.83646508140350e+000dB,5.51527939032254e+001°)
3.54813389233574e+002	(-8.63650224803632e+000dB,5.58112423107130e+001°)
3.63078054770100e+002	(-8.43219067916872e+000dB,5.64458524620490e+001°)
3.71535229097171e+002	(-8.22357616076836e+000dB,5.70553083578954e+001°)
3.80189396320559e+002	(-8.01071292882472e+000dB,5.76382709283327e+001°)
3.89045144994279e+002	(-7.79366402729644e+000dB,5.81933791911460e+001°)
3.98107170553495e+002	(-7.57250168368030e+000dB,5.87192514771902e+001°)
4.07380277804111e+002	(-7.34730770512786e+000dB,5.92144867380003e+001°)
4.16869383470333e+002	(-7.11817389813052e+000dB,5.96776659552832e+001°)
4.26579518801591e+002	(-6.88520251481557e+000dB,6.01073536769721e+001°)
4.36515832240164e+002	(-6.64850672882550e+000dB,6.05020997101703e+001°)
4.46683592150961e+002	(-6.40821114356821e+000dB,6.08604410075371e+001°)
4.57088189614873e+002	(-6.16445233530172e+000dB,6.11809037904851e+001°)
4.67735141287196e+002	(-5.91737943302440e+000dB,6.14620059598990e+001°)
4.78630092322636e+002	(-5.66715473644874e+000dB,6.17022598529035e+001°)
4.89778819368444e+002	(-5.41395437240546e+000dB,6.19001754123764e+001°)
5.01187233627270e+002	(-5.15796898881819e+000dB,6.20542638442643e+001°)
5.12861383991362e+002	(-4.89940448386173e+000dB,6.21630418460918e+001°)
5.24807460249770e+002	(-4.63848276602818e+000dB,6.22250364980391e+001°)
5.37031796370250e+002	(-4.37544253852888e+000dB,6.22387909152112e+001°)
5.49540873857622e+002	(-4.11054009871785e+000dB,6.22028707657040e+001°)
5.62341325190346e+002	(-3.84405013999983e+000dB,6.21158717631472e+001°)
5.75439937337154e+002	(-3.57626653996238e+000dB,6.19764282437819e+001°)
5.88843655355586e+002	(-3.30750311424502e+000dB,6.17832229358579e+001°)
6.02559586074355e+002	(-3.03809431095381e+000dB,6.15349980221249e+001°)
6.16595001861479e+002	(-2.76839581531105e+000dB,6.12305675831818e+001°)
6.30957344480190e+002	(-2.49878502880641e+000dB,6.08688314891093e+001°)
6.45654229034652e+002	(-2.22966138156414e+000dB,6.04487907777083e+001°)
6.60693448007592e+002	(-1.96144643120441e+000dB,5.99695645184568e+001°)
6.76082975391978e+002	(-1.69458369648897e+000dB,5.94304081107475e+001°)
6.91830970918933e+002	(-1.42953816992617e+000dB,5.88307329022226e+001°)
7.07945784384134e+002	(-1.16679545078352e+000dB,5.81701269377512e+001°)
7.24435960074986e+002	(-9.06860439220498e-001dB,5.74483765622875e+001°)
7.41310241300914e+002	(-6.50255534176027e-001dB,5.66654885030711e+001°)
7.58577575029180e+002	(-3.97518282911135e-001dB,5.58217119513201e+001°)
7.76247116628688e+002	(-1.49198439376897e-001dB,5.49175600552548e+001°)
7.94328234724277e+002	(9.41455976085871e-002dB,5.39538301312538e+001°)
8.12830516164095e+002	(3.31950976694846e-001dB,5.29316218061819e+001°)
8.31763771102666e+002	(5.63655203572216e-001dB,5.18523522309475e+001°)
8.51138038202372e+002	(7.88701526423545e-001dB,5.07177674636130e+001°)
8.70963589956076e+002	(1.00654482423919e+000dB,4.95299491204911e+001°)
8.91250938133741e+002	(1.21665789124673e+000dB,4.82913154452418e+001°)
9.12010839355905e+002	(1.41853797695602e+000dB,4.70046160562493e+001°)
9.33254300796986e+002	(1.61171341008254e+000dB,4.56729198049213e+001°)
9.54992586021431e+002	(1.79575010872777e+000dB,4.42995954102344e+001°)
9.77237220955805e+002	(1.97025776153614e+000dB,4.28882848199521e+001°)
9.99999999999994e+002	(2.13489545769451e+000dB,4.14428695721165e+001°)
1.02329299228075e+003	(2.28937654951800e+000dB,3.99674307714178e+001°)
1.04712854805089e+003	(2.43347255091402e+000dB,3.84662036291932e+001°)
1.07151930523760e+003	(2.56701590794425e+000dB,3.69435278163687e+001°)
1.09647819614318e+003	(2.68990152238771e+000dB,3.54037951197553e+001°)
1.12201845430196e+003	(2.80208696277229e+000dB,3.38513960519386e+001°)
1.14815362149688e+003	(2.90359135591878e+000dB,3.22906671285931e+001°)
1.17489755493952e+003	(2.99449301118907e+000dB,3.07258404883491e+001°)
1.20226443461741e+003	(3.07492588483982e+000dB,2.91609973929804e+001°)
1.23026877081237e+003	(3.14507503909950e+000dB,2.76000269225472e+001°)
1.25892541179416e+003	(3.20517128665047e+000dB,2.60465908915512e+001°)
1.28824955169313e+003	(3.25548523415858e+000dB,2.45040956832780e+001°)
1.31825673855640e+003	(3.29632094772296e+000dB,2.29756713571470e+001°)
1.34896288259165e+003	(3.32800945926985e+000dB,2.14641580535036e+001°)
1.38038426460288e+003	(3.35090231768901e+000dB,1.99720994234240e+001°)
1.41253754462275e+003	(3.36536536436178e+000dB,1.85017425636850e+001°)
1.44543977074592e+003	(3.37177288248764e+000dB,1.70550437486110e+001°)
1.47910838816820e+003	(3.37050223615614e+000dB,1.56336791242999e+001°)
1.51356124843620e+003	(3.36192908106636e+000dB,1.42390594645402e+001°)
1.54881661891247e+003	(3.34642319635393e+000dB,1.28723480751758e+001°)
1.58489319246110e+003	(3.32434495778782e+000dB,1.15344809655908e+001°)
1.62181009735892e+003	(3.29604244770864e+000dB,1.02261884719306e+001°)
1.65958690743755e+003	(3.26184917702782e+000dB,8.94801760603789e+000°)
1.69824365246173e+003	(3.22208237947341e+000dB,7.70035450707337e+000°)
1.73780082874936e+003	(3.17704182778804e+000dB,6.48344648099180e+000°)
1.77827941003891e+003	(3.12700911525995e+000dB,5.29742321974786e+000°)
1.81970085860997e+003	(3.07224734316280e+000dB,4.14231689233543e+000°)
1.86208713666286e+003	(3.01300115471034e+000dB,3.01808089021195e+000°)
1.90546071796323e+003	(2.94949705832312e+000dB,1.92460708843332e+000°)
1.94984459975803e+003	(2.88194398673750e+000dB,8.61741550183815e-001°)
1.99526231496887e+003	(2.81053404322551e+000dB,-1.70701343521546e-001°)
2.04173794466952e+003	(2.73544339148978e+000dB,-1.17292631462420e+000°)
2.08929613085403e+003	(2.65683325130170e+000dB,-2.14514610278627e+000°)
2.13796208950222e+003	(2.57485096739369e+000dB,-3.08757179450896e+000°)
2.18776162394954e+003	(2.48963112431259e+000dB,-4.00040447153621e+000°)
2.23872113856832e+003	(2.40129668476496e+000dB,-4.88382807433767e+000°)
2.29086765276776e+003	(2.30996013336271e+000dB,-5.73800337237913e+000°)
2.34422881531991e+003	(2.21572461157869e+000dB,-6.56306293274080e+000°)
2.39883291901947e+003	(2.11868503314128e+000dB,-7.35910698146595e+000°)
2.45470891568501e+003	(2.01892917205301e+000dB,-8.12620005701721e+000°)
2.51188643150956e+003	(1.91653871794105e+000dB,-8.86436836172622e+000°)
2.57039578276885e+003	(1.81159029557568e+000dB,-9.57359772462721e+000°)
2.63026799189536e+003	(1.70415644716799e+000dB,-1.02538320971692e+001°)
2.69153480392690e+003	(1.59430657752265e+000dB,-1.09049725117083e+001°)
2.75422870333815e+003	(1.48210786331520e+000dB,-1.15268764411782e+001°)
2.81838293126443e+003	(1.36762612872346e+000dB,-1.21193575067897e+001°)
2.88403150312659e+003	(1.25092669040123e+000dB,-1.26821854889213e+001°)
2.95120922666636e+003	(1.13207517536843e+000dB,-1.32150866045074e+001°)
3.01995172040199e+003	(1.01113831582682e+000dB,-1.37177440221811e+001°)
3.09029543251357e+003	(8.88184725213398e-001dB,-1.41897985942181e+001°)
3.16227766016836e+003	(7.63285659987045e-001dB,-1.46308497919738e+001°)
3.23593656929626e+003	(6.36515771715929e-001dB,-1.50404568390551e+001°)
3.31131121482589e+003	(5.07953853997354e-001dB,-1.54181400439708e+001°)
3.38844156139200e+003	(3.77683588596466e-001dB,-1.57633823414905e+001°)
3.46736850452529e+003	(2.45794294929865e-001dB,-1.60756310594705e+001°)
3.54813389233573e+003	(1.12381686634834e-001dB,-1.63542999354747e+001°)
3.63078054770099e+003	(-2.24513615606280e-002dB,-1.65987714151649e+001°)
3.71535229097170e+003	(-1.58594034135142e-001dB,-1.68083992721237e+001°)
3.80189396320558e+003	(-2.95926780571475e-001dB,-1.69825115964620e+001°)
3.89045144994278e+003	(-4.34320506058090e-001dB,-1.71204142071740e+001°)
3.98107170553494e+003	(-5.73635747805626e-001dB,-1.72213945505838e+001°)
4.07380277804110e+003	(-7.13721839261570e-001dB,-1.72847261542032e+001°)
4.16869383470332e+003	(-8.54416066376925e-001dB,-1.73096737116092e+001°)
4.26579518801589e+003	(-9.95542822275159e-001dB,-1.72954988792096e+001°)
4.36515832240162e+003	(-1.13691276922189e+000dB,-1.72414668695525e+001°)
4.46683592150960e+003	(-1.27832201971209e+000dB,-1.71468539276040e+001°)
4.57088189614871e+003	(-1.41955135178254e+000dB,-1.70109557754999e+001°)
4.67735141287194e+003	(-1.56036547731053e+000dB,-1.68330971069072e+001°)
4.78630092322634e+003	(-1.70051238603490e+000dB,-1.66126422034262e+001°)
4.89778819368442e+003	(-1.83972279226297e+000dB,-1.63490067314486e+001°)
5.01187233627268e+003	(-1.97770971559467e+000dB,-1.60416707575405e+001°)
5.12861383991361e+003	(-2.11416823134031e+000dB,-1.56901929927242e+001°)
5.24807460249768e+003	(-2.24877543041160e+000dB,-1.52942262400232e+001°)
5.37031796370248e+003	(-2.38119063204163e+000dB,-1.48535339745810e+001°)
5.49540873857620e+003	(-2.51105589538628e+000dB,-1.43680079311142e+001°)
5.62341325190344e+003	(-2.63799687745958e+000dB,-1.38376865094837e+001°)
5.75439937337152e+003	(-2.76162408449027e+000dB,-1.32627737365142e+001°)
5.88843655355584e+003	(-2.88153456114772e+000dB,-1.26436584424671e+001°)
6.02559586074353e+003	(-2.99731405667271e+000dB,-1.19809332264801e+001°)
6.16595001861477e+003	(-3.10853969830113e+000dB,-1.12754127006958e+001°)
6.30957344480188e+003	(-3.21478319013792e+000dB,-1.05281504228752e+001°)
6.45654229034650e+003	(-3.31561453965114e+000dB,-9.74045385837479e+000°)
6.60693448007590e+003	(-3.41060629429483e+000dB,-8.91389666177440e+000°)
6.76082975391976e+003	(-3.49933824784449e+000dB,-8.05032754402969e+000°)
6.91830970918931e+003	(-3.58140255063491e+000dB,-7.15187500052385e+000°)
7.07945784384132e+003	(-3.65640913123729e+000dB,-6.22094722558960e+000°)
7.24435960074984e+003	(-3.72399131080300e+000dB,-5.26022663479947e+000°)
7.41310241300911e+003	(-3.78381146726557e+000dB,-4.27265855946668e+000°)
7.58577575029177e+003	(-3.83556658694771e+000dB,-3.26143386638479e+000°)
7.76247116628685e+003	(-3.87899352797949e+000dB,-2.22996548342602e+000°)
7.94328234724275e+003	(-3.91387381517318e+000dB,-1.18185906715686e+000°)
8.12830516164092e+003	(-3.94003779100363e+000dB,-1.20878316875796e-001°)
8.31763771102664e+003	(-3.95736796277658e+000dB,9.49094297917707e-001°)
8.51138038202369e+003	(-3.96580141170900e+000dB,2.02410039245025e+000°)
8.70963589956073e+003	(-3.96533116431760e+000dB,3.10015090728160e+000°)
8.91250938133738e+003	(-3.95600646813001e+000dB,4.17327240632221e+000°)
9.12010839355902e+003	(-3.93793195948639e+000dB,5.23955304497233e+000°)
9.33254300796983e+003	(-3.91126575782894e+000dB,6.29518683989248e+000°)
9.54992586021428e+003	(-3.87621656502922e+000dB,7.33651496683433e+000°)
9.77237220955802e+003	(-3.83303988689524e+000dB,8.36006297557828e+000°)
9.99999999999991e+003	(-3.78203352453903e+000dB,9.36257302724596e+000°)
1.02329299228075e+004	(-3.72353250410984e+000dB,1.03410305110959e+001°)
1.04712854805089e+004	(-3.65790362378974e+000dB,1.12926846656212e+001°)
1.07151930523760e+004	(-3.58553979712968e+000dB,1.22150630930043e+001°)
1.09647819614318e+004	(-3.50685436280907e+000dB,1.31059802997256e+001°)
1.12201845430195e+004	(-3.42227551438551e+000dB,1.39635406060459e+001°)
1.14815362149687e+004	(-3.33224098158031e+000dB,1.47861359343283e+001°)
1.17489755493952e+004	(-3.23719306926586e+000dB,1.55724391065151e+001°)
1.20226443461740e+004	(-3.13757413362822e+000dB,1.63213933544820e+001°)
1.23026877081237e+004	(-3.03382254875708e+000dB,1.70321987769141e+001°)
1.25892541179416e+004	(-2.92636919258768e+000dB,1.77042964686575e+001°)
1.28824955169312e+004	(-2.81563445968968e+000dB,1.83373510105769e+001°)
1.31825673855640e+004	(-2.70202579047375e+000dB,1.89312319476643e+001°)
1.34896288259164e+004	(-2.58593569220919e+000dB,1.94859948081630e+001°)
1.38038426460287e+004	(-2.46774021676603e+000dB,2.00018621336908e+001°)
1.41253754462274e+004	(-2.34779785294376e+000dB,2.04792049055492e+001°)
1.44543977074591e+004	(-2.22644878721658e+000dB,2.09185246701329e+001°)
1.47910838816819e+004	(-2.10401448522181e+000dB,2.13204365899071e+001°)
1.51356124843619e+004	(-1.98079754683710e+000dB,2.16856535779344e+001°)
1.54881661891247e+004	(-1.85708178973706e+000dB,2.20149716145875e+001°)
1.58489319246110e+004	(-1.73313251944724e+000dB,2.23092562952665e+001°)
1.62181009735891e+004	(-1.60919694773194e+000dB,2.25694306174351e+001°)
1.65958690743755e+004	(-1.48550472534557e+000dB,2.27964639834991e+001°)
1.69824365246173e+004	(-1.36226855948744e+000dB,2.29913623720875e+001°)
1.73780082874936e+004	(-1.23968489053846e+000dB,2.31551596131688e+001°)
1.77827941003891e+004	(-1.11793460668586e+000dB,2.32889096910849e+001°)
1.81970085860997e+004	(-9.97183778767274e-001dB,2.33936799930071e+001°)
1.86208713666285e+004	(-8.77584401036078e-001dB,2.34705454175596e+001°)
1.90546071796323e+004	(-7.59275126537354e-001dB,2.35205832585725e+001°)
1.94984459975803e+004	(-6.42381988388406e-001dB,2.35448687813758e+001°)
1.99526231496886e+004	(-5.27019100488677e-001dB,2.35444714131138e+001°)
2.04173794466951e+004	(-4.13289333065524e-001dB,2.35204514737113e+001°)
2.08929613085402e+004	(-3.01284960022772e-001dB,2.34738573799541e+001°)
2.13796208950221e+004	(-1.91088276330779e-001dB,2.34057232613167e+001°)
2.18776162394953e+004	(-8.27721847137025e-002dB,2.33170669324198e+001°)
2.23872113856832e+004	(2.35992483155545e-002dB,2.32088881731481e+001°)
2.29086765276775e+004	(1.27970266418631e-001dB,2.30821672733457e+001°)
2.34422881531990e+004	(2.30292926296528e-001dB,2.29378638045539e+001°)
2.39883291901947e+004	(3.30526628052626e-001dB,2.27769155863887e+001°)
2.45470891568501e+004	(4.28637671454625e-001dB,2.26002378198369e+001°)
2.51188643150956e+004	(5.24598836391227e-001dB,2.24087223639743e+001°)
2.57039578276884e+004	(6.18388985786479e-001dB,2.22032371363641e+001°)
2.63026799189536e+004	(7.09992689257443e-001dB,2.19846256207041e+001°)
2.69153480392689e+004	(7.99399865867502e-001dB,2.17537064681611e+001°)
2.75422870333814e+004	(8.86605444424016e-001dB,2.15112731813101e+001°)
2.81838293126443e+004	(9.71609039887673e-001dB,2.12580938716828e+001°)
2.88403150312658e+004	(1.05441464459281e+000dB,2.09949110836918e+001°)
