Freq.	V(n004)/V(n001)
Step Information: 1=1  (Run: 1/11)
6.91830970918922e+007	(-5.00578956370410e+001dB,-1.50049144084193e+002°)
7.07945784384123e+007	(-5.05035213945585e+001dB,-1.51898046010186e+002°)
7.24435960074975e+007	(-5.09513706220820e+001dB,-1.53717177110618e+002°)
7.41310241300902e+007	(-5.14013505828439e+001dB,-1.55506810250705e+002°)
7.58577575029168e+007	(-5.18533680226850e+001dB,-1.57267250462057e+002°)
7.76247116628675e+007	(-5.23073294536664e+001dB,-1.58998834763948e+002°)
7.94328234724265e+007	(-5.27631414392002e+001dB,-1.60701931908039e+002°)
8.12830516164082e+007	(-5.32207108798284e+001dB,-1.62376942043170e+002°)
8.31763771102654e+007	(-5.36799452986747e+001dB,-1.64024296296835e+002°)
8.51138038202359e+007	(-5.41407531255919e+001dB,-1.65644456271168e+002°)
8.70963589956062e+007	(-5.46030439789436e+001dB,-1.67237913451151e+002°)
8.91250938133727e+007	(-5.50667289439652e+001dB,-1.68805188523867e+002°)
9.12010839355890e+007	(-5.55317208465936e+001dB,-1.70346830607863e+002°)
9.33254300796971e+007	(-5.59979345216466e+001dB,-1.71863416392843e+002°)
9.54992586021416e+007	(-5.64652870742641e+001dB,-1.73355549190100e+002°)
9.77237220955790e+007	(-5.69336981334571e+001dB,-1.74823857894922e+002°)
1.00000000000000e+008	(-5.74030900967013e+001dB,-1.76268995863214e+002°)
Step Information: 1=30.7  (Run: 4/11)
1.00000000000000e+001	(-2.01764580379826e+001dB,2.15131418718962e-003°)
1.02329299228075e+001	(-2.01764580048412e+001dB,2.20142915964602e-003°)
1.04712854805090e+001	(-2.01764579603253e+001dB,2.25285582626736e-003°)
1.07151930523761e+001	(-2.01764579891501e+001dB,2.30526160199722e-003°)
1.09647819614319e+001	(-2.01764579920210e+001dB,2.35890943755309e-003°)
1.12201845430196e+001	(-2.01764579700471e+001dB,2.41386972242574e-003°)
1.14815362149688e+001	(-2.01764579913644e+001dB,2.47000421314139e-003°)
1.17489755493953e+001	(-2.01764579400983e+001dB,2.52761167913813e-003°)
1.20226443461741e+001	(-2.01764580016471e+001dB,2.58652832926941e-003°)
1.23026877081238e+001	(-2.01764579597886e+001dB,2.64666227097307e-003°)
1.25892541179417e+001	(-2.01764579666153e+001dB,2.70819682055785e-003°)
1.28824955169313e+001	(-2.01764580236495e+001dB,2.77129640032532e-003°)
1.31825673855641e+001	(-2.01764580153033e+001dB,2.83603298029040e-003°)
1.34896288259165e+001	(-2.01764579766922e+001dB,2.90209138918288e-003°)
1.38038426460288e+001	(-2.01764579262667e+001dB,2.96974322033506e-003°)
1.41253754462275e+001	(-2.01764579662591e+001dB,3.03883384111721e-003°)
1.44543977074593e+001	(-2.01764579813830e+001dB,3.10953459566952e-003°)
1.47910838816821e+001	(-2.01764579904165e+001dB,3.18210150043642e-003°)
1.51356124843621e+001	(-2.01764579619318e+001dB,3.25619198293912e-003°)
1.54881661891248e+001	(-2.01764579483934e+001dB,3.33194671166054e-003°)
1.58489319246111e+001	(-2.01764579519664e+001dB,3.40985714780875e-003°)
1.62181009735893e+001	(-2.01764579750961e+001dB,3.48908742495869e-003°)
1.65958690743756e+001	(-2.01764579533167e+001dB,3.57021012148094e-003°)
1.69824365246174e+001	(-2.01764579395039e+001dB,3.65341683309682e-003°)
1.73780082874937e+001	(-2.01764579529963e+001dB,3.73860419715014e-003°)
1.77827941003892e+001	(-2.01764579298306e+001dB,3.82579040413410e-003°)
1.81970085860998e+001	(-2.01764579399614e+001dB,3.91475884184404e-003°)
1.86208713666287e+001	(-2.01764580031918e+001dB,4.00613545163119e-003°)
1.90546071796325e+001	(-2.01764579388298e+001dB,4.09926530062621e-003°)
1.94984459975804e+001	(-2.01764579678109e+001dB,4.19483419000695e-003°)
1.99526231496888e+001	(-2.01764579598443e+001dB,4.29241242619053e-003°)
2.04173794466953e+001	(-2.01764579188440e+001dB,4.39230274119263e-003°)
2.08929613085404e+001	(-2.01764579657375e+001dB,4.49473845861511e-003°)
2.13796208950223e+001	(-2.01764579541881e+001dB,4.59941200318582e-003°)
2.18776162394955e+001	(-2.01764579386410e+001dB,4.70643776070590e-003°)
2.23872113856834e+001	(-2.01764579739274e+001dB,4.81643105905932e-003°)
2.29086765276777e+001	(-2.01764579644019e+001dB,4.92848961450329e-003°)
2.34422881531992e+001	(-2.01764579484205e+001dB,5.04336122423760e-003°)
2.39883291901949e+001	(-2.01764579313439e+001dB,5.16076163148097e-003°)
2.45470891568503e+001	(-2.01764579519735e+001dB,5.28099554029955e-003°)
2.51188643150958e+001	(-2.01764579324120e+001dB,5.40403856991688e-003°)
2.57039578276886e+001	(-2.01764579372954e+001dB,5.52983257823904e-003°)
2.63026799189538e+001	(-2.01764579476726e+001dB,5.65869009708385e-003°)
2.69153480392691e+001	(-2.01764579451239e+001dB,5.79026361193332e-003°)
2.75422870333816e+001	(-2.01764579364153e+001dB,5.92538306121302e-003°)
2.81838293126445e+001	(-2.01764579455519e+001dB,6.06336797442351e-003°)
2.88403150312660e+001	(-2.01764579383299e+001dB,6.20452514083529e-003°)
2.95120922666638e+001	(-2.01764579308192e+001dB,6.34911440028152e-003°)
3.01995172040201e+001	(-2.01764579398507e+001dB,6.49697514026792e-003°)
3.09029543251359e+001	(-2.01764579237462e+001dB,6.64825561770956e-003°)
3.16227766016838e+001	(-2.01764579418427e+001dB,6.80336889303516e-003°)
3.23593656929628e+001	(-2.01764579199812e+001dB,6.96162306359010e-003°)
3.31131121482591e+001	(-2.01764579182567e+001dB,7.12382375221730e-003°)
3.38844156139202e+001	(-2.01764579053040e+001dB,7.28968839306914e-003°)
3.46736850452531e+001	(-2.01764578920134e+001dB,7.45956350734385e-003°)
3.54813389233575e+001	(-2.01764579064441e+001dB,7.63327151697093e-003°)
3.63078054770101e+001	(-2.01764579021399e+001dB,7.81116346801058e-003°)
3.71535229097172e+001	(-2.01764578999005e+001dB,7.99307404841916e-003°)
3.80189396320561e+001	(-2.01764578877383e+001dB,8.17915107557931e-003°)
3.89045144994280e+001	(-2.01764578960966e+001dB,8.36974613845773e-003°)
3.98107170553497e+001	(-2.01764578891984e+001dB,8.56464141355418e-003°)
4.07380277804112e+001	(-2.01764578904710e+001dB,8.76420675198529e-003°)
4.16869383470335e+001	(-2.01764578905436e+001dB,8.96823776860014e-003°)
4.26579518801592e+001	(-2.01764578682704e+001dB,9.17733085010333e-003°)
4.36515832240165e+001	(-2.01764578785757e+001dB,9.39122202460047e-003°)
4.46683592150962e+001	(-2.01764578726723e+001dB,9.60977273918292e-003°)
4.57088189614874e+001	(-2.01764578569199e+001dB,9.83356818837019e-003°)
4.67735141287197e+001	(-2.01764578385787e+001dB,1.00625828418517e-002°)
4.78630092322638e+001	(-2.01764578301391e+001dB,1.02971618512414e-002°)
4.89778819368445e+001	(-2.01764578240089e+001dB,1.05367386552952e-002°)
5.01187233627271e+001	(-2.01764578304413e+001dB,1.07823031235597e-002°)
5.12861383991364e+001	(-2.01764578105920e+001dB,1.10335156704068e-002°)
5.24807460249772e+001	(-2.01764578102690e+001dB,1.12905101404491e-002°)
5.37031796370252e+001	(-2.01764578054788e+001dB,1.15535426146555e-002°)
5.49540873857624e+001	(-2.01764577943331e+001dB,1.18225283988608e-002°)
5.62341325190348e+001	(-2.01764577846158e+001dB,1.20980670247091e-002°)
5.75439937337156e+001	(-2.01764577728333e+001dB,1.23795960378144e-002°)
5.88843655355588e+001	(-2.01764577653951e+001dB,1.26680675156616e-002°)
6.02559586074357e+001	(-2.01764577574947e+001dB,1.29632705965848e-002°)
6.16595001861481e+001	(-2.01764577377220e+001dB,1.32651245102402e-002°)
6.30957344480192e+001	(-2.01764577295889e+001dB,1.35740871904167e-002°)
6.45654229034654e+001	(-2.01764577164493e+001dB,1.38902923269539e-002°)
6.60693448007595e+001	(-2.01764577045266e+001dB,1.42137881262316e-002°)
6.76082975391980e+001	(-2.01764576933560e+001dB,1.45450497944824e-002°)
6.91830970918935e+001	(-2.01764576783612e+001dB,1.48838342749517e-002°)
7.07945784384136e+001	(-2.01764576588925e+001dB,1.52304608779571e-002°)
7.24435960074988e+001	(-2.01764576511394e+001dB,1.55852133137122e-002°)
7.41310241300916e+001	(-2.01764576381543e+001dB,1.59482911743738e-002°)
7.58577575029182e+001	(-2.01764576176228e+001dB,1.63197591274961e-002°)
7.76247116628690e+001	(-2.01764576002449e+001dB,1.66998797879934e-002°)
7.94328234724279e+001	(-2.01764575827468e+001dB,1.70888370994399e-002°)
8.12830516164097e+001	(-2.01764575621554e+001dB,1.74869537480912e-002°)
8.31763771102669e+001	(-2.01764575427141e+001dB,1.78942990244517e-002°)
8.51138038202374e+001	(-2.01764575211063e+001dB,1.83110111745464e-002°)
8.70963589956078e+001	(-2.01764575033728e+001dB,1.87376722964463e-002°)
8.91250938133743e+001	(-2.01764574799875e+001dB,1.91740249197171e-002°)
9.12010839355907e+001	(-2.01764574532160e+001dB,1.96206102306160e-002°)
9.33254300796988e+001	(-2.01764574287343e+001dB,2.00776995633090e-002°)
9.54992586021433e+001	(-2.01764573994741e+001dB,2.05452711960075e-002°)
9.77237220955808e+001	(-2.01764573745637e+001dB,2.10239221442954e-002°)
9.99999999999997e+001	(-2.01764573474213e+001dB,2.15136247205850e-002°)
1.02329299228075e+002	(-2.01764573168638e+001dB,2.20147422455149e-002°)
1.04712854805090e+002	(-2.01764572830011e+001dB,2.25274687885691e-002°)
1.07151930523760e+002	(-2.01764572537375e+001dB,2.30522035910807e-002°)
1.09647819614318e+002	(-2.01764572178047e+001dB,2.35891493341146e-002°)
1.12201845430196e+002	(-2.01764571827356e+001dB,2.41387071870976e-002°)
1.14815362149688e+002	(-2.01764571415501e+001dB,2.47008747389119e-002°)
1.17489755493953e+002	(-2.01764571013003e+001dB,2.52762129709402e-002°)
1.20226443461741e+002	(-2.01764570622675e+001dB,2.58650435389241e-002°)
1.23026877081238e+002	(-2.01764570186352e+001dB,2.64674422991136e-002°)
1.25892541179416e+002	(-2.01764569727475e+001dB,2.70840289555314e-002°)
1.28824955169313e+002	(-2.01764569246617e+001dB,2.77148488820434e-002°)
1.31825673855640e+002	(-2.01764568751262e+001dB,2.83604303176071e-002°)
1.34896288259165e+002	(-2.01764568222696e+001dB,2.90210439625477e-002°)
1.38038426460288e+002	(-2.01764567674733e+001dB,2.96970342175340e-002°)
1.41253754462275e+002	(-2.01764567097672e+001dB,3.03888147602070e-002°)
1.44543977074592e+002	(-2.01764566493351e+001dB,3.10966388934346e-002°)
1.47910838816820e+002	(-2.01764565874444e+001dB,3.18209169367444e-002°)
1.51356124843620e+002	(-2.01764565221312e+001dB,3.25621149144665e-002°)
1.54881661891248e+002	(-2.01764564514489e+001dB,3.33205380650193e-002°)
1.58489319246111e+002	(-2.01764563793650e+001dB,3.40967713988656e-002°)
1.62181009735892e+002	(-2.01764563023263e+001dB,3.48909562640289e-002°)
1.65958690743755e+002	(-2.01764562239003e+001dB,3.57036343801408e-002°)
1.69824365246174e+002	(-2.01764561409700e+001dB,3.65352896048333e-002°)
1.73780082874937e+002	(-2.01764560546212e+001dB,3.73862705612898e-002°)
1.77827941003892e+002	(-2.01764559633911e+001dB,3.82571489312118e-002°)
1.81970085860998e+002	(-2.01764558680981e+001dB,3.91482719495816e-002°)
1.86208713666286e+002	(-2.01764557678877e+001dB,4.00601089964173e-002°)
1.90546071796324e+002	(-2.01764556636612e+001dB,4.09932610913452e-002°)
1.94984459975804e+002	(-2.01764555540636e+001dB,4.19481330951823e-002°)
1.99526231496887e+002	(-2.01764554394161e+001dB,4.29252065450718e-002°)
2.04173794466952e+002	(-2.01764553188934e+001dB,4.39250852615929e-002°)
2.08929613085403e+002	(-2.01764551934531e+001dB,4.49482170419275e-002°)
2.13796208950222e+002	(-2.01764550618540e+001dB,4.59952154946707e-002°)
2.18776162394954e+002	(-2.01764549244997e+001dB,4.70666231577375e-002°)
2.23872113856833e+002	(-2.01764547799587e+001dB,4.81628881803708e-002°)
2.29086765276776e+002	(-2.01764546289442e+001dB,4.92848027583699e-002°)
2.34422881531991e+002	(-2.01764544704501e+001dB,5.04327201552170e-002°)
2.39883291901948e+002	(-2.01764543050866e+001dB,5.16074746437306e-002°)
2.45470891568502e+002	(-2.01764541316012e+001dB,5.28095831010631e-002°)
2.51188643150957e+002	(-2.01764539499523e+001dB,5.40396249438415e-002°)
2.57039578276885e+002	(-2.01764537595451e+001dB,5.52984069633019e-002°)
2.63026799189537e+002	(-2.01764535604760e+001dB,5.65864576784103e-002°)
2.69153480392690e+002	(-2.01764533520113e+001dB,5.79045338684797e-002°)
2.75422870333816e+002	(-2.01764531336526e+001dB,5.92533459168760e-002°)
2.81838293126444e+002	(-2.01764529050146e+001dB,6.06335086404593e-002°)
2.88403150312659e+002	(-2.01764526651661e+001dB,6.20458416239086e-002°)
2.95120922666637e+002	(-2.01764524149687e+001dB,6.34910670261300e-002°)
3.01995172040200e+002	(-2.01764521521010e+001dB,6.49699805057627e-002°)
3.09029543251358e+002	(-2.01764518776430e+001dB,6.64833227601892e-002°)
3.16227766016837e+002	(-2.01764515892069e+001dB,6.80319029467430e-002°)
3.23593656929627e+002	(-2.01764512879420e+001dB,6.96165740353872e-002°)
3.31131121482590e+002	(-2.01764509722123e+001dB,7.12381836587087e-002°)
3.38844156139201e+002	(-2.01764506415189e+001dB,7.28975281260967e-002°)
3.46736850452530e+002	(-2.01764502952979e+001dB,7.45955160305738e-002°)
3.54813389233574e+002	(-2.01764499330258e+001dB,7.63331136963026e-002°)
3.63078054770100e+002	(-2.01764495535114e+001dB,7.81110997184729e-002°)
3.71535229097171e+002	(-2.01764491560298e+001dB,7.99305802156214e-002°)
3.80189396320559e+002	(-2.01764487398140e+001dB,8.17923746090251e-002°)
3.89045144994279e+002	(-2.01764483039953e+001dB,8.36975615670671e-002°)
3.98107170553495e+002	(-2.01764478478601e+001dB,8.56471570364266e-002°)
4.07380277804111e+002	(-2.01764473699911e+001dB,8.76421310748911e-002°)
4.16869383470333e+002	(-2.01764468696738e+001dB,8.96835769672602e-002°)
4.26579518801591e+002	(-2.01764463457874e+001dB,9.17725908760225e-002°)
4.36515832240164e+002	(-2.01764457971904e+001dB,9.39102341861278e-002°)
4.46683592150961e+002	(-2.01764452228205e+001dB,9.60977023615651e-002°)
4.57088189614873e+002	(-2.01764446211529e+001dB,9.83361067957098e-002°)
4.67735141287196e+002	(-2.01764439915836e+001dB,1.00626648775301e-001°)
4.78630092322636e+002	(-2.01764433319332e+001dB,1.02970557446008e-001°)
4.89778819368444e+002	(-2.01764426413417e+001dB,1.05369046787032e-001°)
5.01187233627270e+002	(-2.01764419179834e+001dB,1.07823415206059e-001°)
5.12861383991362e+002	(-2.01764411608260e+001dB,1.10334956460679e-001°)
5.24807460249770e+002	(-2.01764403677594e+001dB,1.12904991810123e-001°)
5.37031796370250e+002	(-2.01764395375971e+001dB,1.15534898929699e-001°)
5.49540873857622e+002	(-2.01764386680288e+001dB,1.18226047446090e-001°)
5.62341325190346e+002	(-2.01764377576357e+001dB,1.20979895990268e-001°)
5.75439937337154e+002	(-2.01764368042996e+001dB,1.23797891582809e-001°)
5.88843655355586e+002	(-2.01764358059896e+001dB,1.26681515889590e-001°)
6.02559586074355e+002	(-2.01764347606289e+001dB,1.29632332999344e-001°)
6.16595001861479e+002	(-2.01764336660214e+001dB,1.32651859002839e-001°)
6.30957344480190e+002	(-2.01764325198382e+001dB,1.35741721878312e-001°)
6.45654229034652e+002	(-2.01764313196244e+001dB,1.38903573296331e-001°)
6.60693448007592e+002	(-2.01764300628722e+001dB,1.42139062190670e-001°)
6.76082975391978e+002	(-2.01764287469000e+001dB,1.45449917913825e-001°)
6.91830970918933e+002	(-2.01764273687945e+001dB,1.48837901073695e-001°)
7.07945784384134e+002	(-2.01764259257713e+001dB,1.52304780192848e-001°)
7.24435960074986e+002	(-2.01764244147845e+001dB,1.55852450878202e-001°)
7.41310241300914e+002	(-2.01764228326664e+001dB,1.59482734909087e-001°)
7.58577575029180e+002	(-2.01764211758976e+001dB,1.63197582867285e-001°)
7.76247116628688e+002	(-2.01764194410323e+001dB,1.66998969370265e-001°)
7.94328234724277e+002	(-2.01764176244313e+001dB,1.70888887241623e-001°)
8.12830516164095e+002	(-2.01764157221908e+001dB,1.74869412464925e-001°)
8.31763771102666e+002	(-2.01764137303194e+001dB,1.78942680688110e-001°)
8.51138038202372e+002	(-2.01764116445283e+001dB,1.83110833295993e-001°)
8.70963589956076e+002	(-2.01764094604341e+001dB,1.87376056567938e-001°)
8.91250938133741e+002	(-2.01764071733995e+001dB,1.91740637423405e-001°)
9.12010839355905e+002	(-2.01764047785994e+001dB,1.96206876460024e-001°)
9.33254300796986e+002	(-2.01764022709579e+001dB,2.00777164545535e-001°)
9.54992586021431e+002	(-2.01763996451152e+001dB,2.05453894676814e-001°)
9.77237220955805e+002	(-2.01763968954276e+001dB,2.10239584270544e-001°)
9.99999999999994e+002	(-2.01763940162371e+001dB,2.15136727865036e-001°)
1.02329299228075e+003	(-2.01763910013014e+001dB,2.20147948480375e-001°)
1.04712854805089e+003	(-2.01763878443146e+001dB,2.25275908935470e-001°)
1.07151930523760e+003	(-2.01763845384545e+001dB,2.30523320304453e-001°)
1.09647819614318e+003	(-2.01763810768245e+001dB,2.35892950193916e-001°)
1.12201845430196e+003	(-2.01763774520352e+001dB,2.41387667959886e-001°)
1.14815362149688e+003	(-2.01763736564145e+001dB,2.47010363958476e-001°)
1.17489755493952e+003	(-2.01763696818703e+001dB,2.52764052413249e-001°)
1.20226443461741e+003	(-2.01763655199922e+001dB,2.58651760385231e-001°)
1.23026877081237e+003	(-2.01763611619428e+001dB,2.64676619345278e-001°)
1.25892541179416e+003	(-2.01763565985011e+001dB,2.70841820422654e-001°)
1.28824955169313e+003	(-2.01763518199578e+001dB,2.77150622116903e-001°)
1.31825673855640e+003	(-2.01763468161657e+001dB,2.83606392325231e-001°)
1.34896288259165e+003	(-2.01763415765589e+001dB,2.90212538856663e-001°)
1.38038426460288e+003	(-2.01763360899693e+001dB,2.96972575778452e-001°)
1.41253754462275e+003	(-2.01763303447467e+001dB,3.03890083206794e-001°)
1.44543977074592e+003	(-2.01763243287406e+001dB,3.10968721606457e-001°)
1.47910838816820e+003	(-2.01763180291580e+001dB,3.18212261612990e-001°)
1.51356124843620e+003	(-2.01763114326384e+001dB,3.25624524890564e-001°)
1.54881661891247e+003	(-2.01763045251819e+001dB,3.33209462547362e-001°)
1.58489319246110e+003	(-2.01762972921101e+001dB,3.40971080275943e-001°)
1.62181009735892e+003	(-2.01762897181165e+001dB,3.48913505751210e-001°)
1.65958690743755e+003	(-2.01762817870954e+001dB,3.57040945314329e-001°)
1.69824365246173e+003	(-2.01762734822187e+001dB,3.65357711580567e-001°)
1.73780082874936e+003	(-2.01762647858423e+001dB,3.73868215583128e-001°)
1.77827941003891e+003	(-2.01762556795461e+001dB,3.82576975658845e-001°)
1.81970085860997e+003	(-2.01762461439823e+001dB,3.91488600475683e-001°)
1.86208713666286e+003	(-2.01762361589005e+001dB,4.00607827669404e-001°)
1.90546071796323e+003	(-2.01762257031252e+001dB,4.09939482288545e-001°)
1.94984459975803e+003	(-2.01762147544396e+001dB,4.19488524418693e-001°)
1.99526231496887e+003	(-2.01762032896035e+001dB,4.29260024313791e-001°)
2.04173794466952e+003	(-2.01761912842925e+001dB,4.39259148066437e-001°)
2.08929613085403e+003	(-2.01761787130183e+001dB,4.49491207634021e-001°)
2.13796208950222e+003	(-2.01761655490951e+001dB,4.59961632393802e-001°)
2.18776162394954e+003	(-2.01761517645556e+001dB,4.70675971059230e-001°)
2.23872113856832e+003	(-2.01761373301269e+001dB,4.81639917352717e-001°)
2.29086765276776e+003	(-2.01761222151836e+001dB,4.92859280275496e-001°)
2.34422881531991e+003	(-2.01761063876014e+001dB,5.04340012931595e-001°)
2.39883291901947e+003	(-2.01760898137779e+001dB,5.16088212174655e-001°)
2.45470891568501e+003	(-2.01760724585231e+001dB,5.28110102907498e-001°)
2.51188643150956e+003	(-2.01760542849823e+001dB,5.40412062327551e-001°)
2.57039578276885e+003	(-2.01760352545382e+001dB,5.53000622087697e-001°)
2.63026799189536e+003	(-2.01760153267798e+001dB,5.65882460472325e-001°)
